,PCF,VCF,PVCF,ACF,TRCF
2012-03-01,-0.07142857142857142,-0.049450549450549455,-0.07142857142857142,-0.10989010989010989,0.26373626373626374
2012-03-02,0.005494505494505494,-0.09890109890109891,-0.016483516483516484,-0.04395604395604395,0.34615384615384615
2012-03-05,-0.1043956043956044,-0.38461538461538464,-0.19780219780219782,-0.19230769230769232,0.33516483516483514
2012-03-06,-0.35714285714285715,-0.1043956043956044,-0.3516483516483516,-0.010989010989010988,0.5604395604395606
2012-03-07,-0.40659340659340654,-0.04395604395604395,-0.3626373626373627,-0.1043956043956044,0.34615384615384615
2012-03-08,-0.45604395604395603,-0.32417582417582413,-0.510989010989011,-0.23626373626373626,0.2747252747252747
2012-03-09,-0.14285714285714285,-0.07142857142857142,-0.2087912087912088,0.04395604395604395,0.5989010989010989
2012-03-12,-0.23076923076923078,-0.38461538461538464,-0.47802197802197804,-0.24725274725274726,0.32417582417582413
2012-03-13,-0.20329670329670327,-0.0879120879120879,-0.34615384615384615,0.1868131868131868,0.4945054945054945
2012-03-14,-0.17032967032967034,-0.34065934065934067,-0.39010989010989006,-0.10989010989010989,0.5054945054945055
2012-03-15,0.09890109890109891,0.027472527472527472,0.06043956043956044,0.3186813186813187,0.43956043956043955
2012-03-16,0.11188811188811189,-0.4685314685314686,-0.23076923076923078,-0.2377622377622378,0.4545454545454546
2012-03-19,-0.1824175824175824,-0.4153846153846154,-0.44175824175824174,0.05054945054945055,0.389010989010989
2012-03-20,0.221978021978022,-0.1032967032967033,0.09010989010989012,0.18681318681318684,0.6131868131868132
2012-03-21,0.2703296703296703,-0.432967032967033,0.01978021978021978,-0.14725274725274726,0.6791208791208792
2012-03-22,0.3450549450549451,-0.389010989010989,-0.032967032967032975,-0.01098901098901099,0.7890109890109891
2012-03-23,0.2178571428571428,-0.3571428571428571,0.07857142857142857,0.0035714285714285704,0.7071428571428571
2012-03-26,0.3274725274725274,-0.26153846153846155,0.04175824175824176,0.2043956043956044,0.7098901098901099
2012-03-27,0.2043956043956044,-0.4769230769230769,-0.24395604395604395,-0.03736263736263736,0.7010989010989012
2012-03-28,0.178021978021978,-0.3758241758241759,-0.06373626373626373,-0.02857142857142857,0.3054945054945055
2012-03-29,0.11428571428571425,-0.4964285714285714,-0.1714285714285714,-0.12142857142857141,0.39999999999999997
2012-03-30,-0.17362637362637365,-0.1824175824175824,-0.2351648351648352,-0.059340659340659345,0.2087912087912088
2012-04-05,0.2178571428571428,-0.25357142857142856,-0.19999999999999998,-0.035714285714285705,0.22142857142857136
2012-04-06,0.1956043956043956,0.07252747252747253,0.23956043956043957,0.04175824175824176,0.23956043956043957
2012-04-09,0.021978021978021976,-0.0934065934065934,-0.08241758241758242,-0.005494505494505494,0.42857142857142855
2012-04-10,0.2175824175824176,-0.06813186813186813,0.2087912087912088,0.17362637362637365,0.3934065934065934
2012-04-11,0.33571428571428563,0.28928571428571426,0.4035714285714285,0.48214285714285704,0.2607142857142857
2012-04-12,0.3178571428571428,0.0035714285714285704,0.28928571428571426,0.17857142857142855,0.3428571428571428
2012-04-13,0.12087912087912088,0.2923076923076923,0.39780219780219783,0.38461538461538464,0.43736263736263736
2012-04-16,0.47142857142857136,0.35,0.4107142857142856,0.3857142857142856,0.1607142857142857
2012-04-17,0.557142857142857,0.3571428571428571,0.5499999999999999,0.38928571428571423,0.3607142857142856
2012-04-18,0.6392857142857141,0.28928571428571426,0.7321428571428571,0.4464285714285714,0.12857142857142856
2012-04-19,0.6964285714285713,0.4464285714285714,0.7249999999999999,0.6607142857142856,0.2071428571428571
2012-04-20,0.6464285714285712,0.4142857142857142,0.5428571428571428,0.3714285714285714,0.22142857142857136
2012-04-23,0.4021978021978022,0.6,0.48571428571428577,0.2967032967032967,-0.01978021978021978
2012-04-24,0.432967032967033,0.5472527472527472,0.5736263736263736,0.43736263736263736,0.059340659340659345
2012-04-25,0.46071428571428563,0.43214285714285705,0.5857142857142856,0.3107142857142856,0.010714285714285713
2012-04-26,0.6087912087912088,0.12967032967032965,0.4901098901098901,0.12967032967032965,-0.2
2012-04-27,0.45494505494505494,0.15604395604395604,0.389010989010989,0.02417582417582418,-0.4813186813186813
2012-05-02,0.4964285714285714,0.2785714285714285,0.5607142857142856,0.22499999999999998,-0.2714285714285714
2012-05-03,0.3285714285714285,0.39999999999999997,0.5178571428571428,0.13214285714285715,-0.10714285714285714
2012-05-04,0.28928571428571426,0.33571428571428563,0.43214285714285705,0.21428571428571427,-0.07142857142857141
2012-05-07,0.37857142857142856,0.46071428571428563,0.4392857142857142,0.2964285714285714,0.0
2012-05-08,0.35,0.32499999999999996,0.4428571428571427,0.2178571428571428,0.16785714285714282
2012-05-09,0.39642857142857135,0.3571428571428571,0.47142857142857136,0.22142857142857136,0.11428571428571425
2012-05-10,0.2642857142857143,0.2571428571428571,0.4428571428571427,0.2571428571428571,0.0857142857142857
2012-05-11,0.2912087912087912,0.19780219780219782,0.23626373626373626,-0.13736263736263735,-0.34615384615384615
2012-05-14,0.3928571428571428,0.125,0.2964285714285714,0.0035714285714285704,0.15357142857142855
2012-05-15,0.2571428571428571,0.3,0.3071428571428571,0.08214285714285713,-0.007142857142857141
2012-05-16,0.31468531468531474,0.1398601398601399,0.3356643356643357,0.06293706293706294,0.2797202797202798
2012-05-17,0.23571428571428568,0.2642857142857143,0.30357142857142855,0.125,0.024999999999999998
2012-05-18,0.06428571428571428,0.2964285714285714,0.2321428571428571,0.075,-0.10357142857142855
2012-05-21,0.05714285714285713,0.37857142857142856,0.25,0.1464285714285714,-0.18928571428571428
2012-05-22,0.15,0.3142857142857143,0.28571428571428564,0.1607142857142857,-0.16428571428571426
2012-05-23,0.2,0.5296703296703297,0.38461538461538464,0.3274725274725274,-0.22637362637362637
2012-05-24,0.13214285714285715,0.5821428571428571,0.4142857142857142,0.4071428571428571,-0.21428571428571427
2012-05-25,0.0,0.6642857142857141,0.3285714285714285,0.46071428571428563,-0.09285714285714285
2012-05-28,0.06373626373626373,0.7142857142857143,0.5252747252747253,0.665934065934066,-0.17362637362637365
2012-05-29,0.125,0.575,0.4678571428571427,0.4892857142857142,-0.014285714285714282
2012-05-30,0.18928571428571428,0.4928571428571427,0.42499999999999993,0.42499999999999993,0.035714285714285705
2012-05-31,0.1928571428571428,0.42857142857142855,0.2785714285714285,0.41785714285714276,0.10714285714285714
2012-06-01,0.13928571428571426,0.20357142857142854,0.3071428571428571,0.15,0.014285714285714282
2012-06-04,0.24835164835164836,0.13406593406593406,0.2175824175824176,0.07692307692307693,-0.015384615384615385
2012-06-05,0.21318681318681318,0.2043956043956044,0.27912087912087913,0.14725274725274726,0.12087912087912088
2012-06-06,0.1252747252747253,0.410989010989011,0.2835164835164835,0.3318681318681319,0.13406593406593406
2012-06-07,0.21318681318681318,0.3010989010989011,0.4153846153846154,0.2175824175824176,-0.002197802197802198
2012-06-08,0.006993006993006993,0.20979020979020982,0.3076923076923077,0.09090909090909093,0.08391608391608392
2012-06-11,0.3450549450549451,0.2571428571428571,0.4197802197802198,0.16923076923076924,0.002197802197802198
2012-06-12,0.22637362637362637,0.3274725274725274,0.2923076923076923,0.3274725274725274,0.2835164835164835
2012-06-13,0.04615384615384615,0.12087912087912088,0.12967032967032965,0.02417582417582418,0.14285714285714285
2012-06-14,0.09010989010989012,0.09010989010989012,0.12087912087912088,0.04175824175824176,0.002197802197802198
2012-06-15,0.23626373626373626,0.20329670329670327,0.17032967032967034,0.23076923076923078,0.26373626373626374
2012-06-18,0.20357142857142854,-0.11785714285714284,0.11071428571428568,0.13928571428571426,0.11071428571428568
2012-06-19,0.19999999999999998,0.021428571428571425,0.125,0.15357142857142855,0.09999999999999999
2012-06-20,0.03736263736263736,0.06373626373626373,0.0945054945054945,0.14285714285714285,0.04175824175824176
2012-06-21,0.014285714285714282,-0.12142857142857141,-0.05714285714285713,0.028571428571428564,-0.08214285714285713
2012-06-25,0.39010989010989006,0.21428571428571427,0.5824175824175823,0.34615384615384615,0.22527472527472525
2012-06-26,0.17857142857142855,-0.1357142857142857,0.1964285714285714,-0.007142857142857141,0.13928571428571426
2012-06-27,0.25357142857142856,-0.3178571428571428,0.18214285714285713,-0.1464285714285714,0.05357142857142857
2012-06-28,0.09999999999999999,-0.34642857142857136,0.0,-0.3571428571428571,-0.15357142857142855
2012-06-29,0.19780219780219782,-0.6703296703296703,-0.16483516483516483,-0.5659340659340659,0.2802197802197803
2012-07-02,0.5071428571428571,-0.5428571428571428,0.08928571428571427,-0.36785714285714277,0.28928571428571426
2012-07-03,0.6178571428571428,-0.5785714285714285,0.05357142857142857,-0.34642857142857136,0.24285714285714283
2012-07-04,0.6892857142857142,-0.5392857142857141,0.21428571428571427,-0.37499999999999994,0.1964285714285714
2012-07-05,0.5678571428571427,-0.6714285714285713,-0.075,-0.47142857142857136,0.16428571428571426
2012-07-06,0.4813186813186813,-0.3802197802197802,0.015384615384615385,-0.27912087912087913,0.18681318681318684
2012-07-09,0.2678571428571428,-0.5428571428571428,-0.1964285714285714,-0.46071428571428563,-0.1928571428571428
2012-07-10,0.09285714285714285,-0.11071428571428568,-0.024999999999999998,-0.30357142857142855,-0.25
2012-07-11,0.03214285714285714,-0.175,-0.04642857142857142,-0.4035714285714285,-0.24642857142857136
2012-07-12,0.07149243247970777,-0.10366402709557626,0.0625558784197443,-0.3771225813304585,-0.6219841625734577
2012-07-13,-0.010714285714285713,0.1928571428571428,0.13214285714285715,-0.09999999999999999,-0.5714285714285713
2012-07-16,-0.06071428571428571,0.10714285714285714,0.11428571428571425,-0.0857142857142857,-0.6
2012-07-17,-0.2178571428571428,0.08214285714285713,0.017857142857142853,-0.11428571428571425,-0.41785714285714276
2012-07-18,-0.1928571428571428,0.0857142857142857,0.010714285714285713,-0.23571428571428568,-0.4464285714285714
2012-07-19,-0.08214285714285713,0.08214285714285713,0.09999999999999999,-0.19999999999999998,-0.28928571428571426
2012-07-20,-0.07857142857142857,-0.08214285714285713,-0.04285714285714285,-0.4107142857142856,-0.5071428571428571
2012-07-23,-0.039285714285714285,0.010714285714285713,0.1607142857142857,-0.16785714285714282,-0.7071428571428571
2012-07-24,-0.049999999999999996,0.14285714285714282,0.175,-0.22142857142857136,-0.7357142857142855
2012-07-25,0.08928571428571427,0.35,0.4678571428571427,0.014285714285714282,-0.8178571428571428
2012-07-26,-0.16785714285714282,0.33928571428571425,0.24642857142857136,0.0035714285714285704,-0.682142857142857
2012-07-27,0.06785714285714285,0.1357142857142857,0.24285714285714283,-0.24642857142857136,-0.6357142857142856
2012-07-30,-0.04285714285714285,0.5142857142857142,0.532142857142857,0.14285714285714282,-0.6214285714285712
2012-07-31,-0.1964285714285714,0.44999999999999996,0.4428571428571427,0.2607142857142857,-0.5
2012-08-01,-0.1928571428571428,0.48571428571428565,0.5642857142857142,0.36785714285714277,-0.3714285714285714
2012-08-02,-0.3,0.532142857142857,0.5285714285714286,0.3285714285714285,-0.5214285714285714
2012-08-03,-0.17857142857142855,0.4642857142857142,0.532142857142857,0.39642857142857135,-0.3
2012-08-06,-0.15357142857142855,0.39642857142857135,0.4535714285714285,0.3214285714285714,-0.3107142857142856
2012-08-07,0.0,0.28928571428571426,0.475,0.36428571428571427,-0.25
2012-08-08,-0.09010989010989012,0.2043956043956044,0.39780219780219783,0.2043956043956044,-0.2879120879120879
2012-08-09,0.002197802197802198,0.2,0.4901098901098901,0.24395604395604395,-0.3098901098901099
2012-08-10,-0.10357142857142855,0.43214285714285705,0.5107142857142856,0.48571428571428565,-0.25357142857142856
2012-08-13,0.028571428571428564,0.15,0.36428571428571427,0.15714285714285714,-0.11785714285714284
2012-08-14,0.24285714285714283,0.4428571428571427,0.6428571428571428,0.2821428571428571,-0.4428571428571427
2012-08-15,0.1607142857142857,0.5785714285714285,0.5214285714285714,0.48214285714285704,-0.3178571428571428
2012-08-16,0.22499999999999998,0.457142857142857,0.5678571428571427,0.5,-0.39999999999999997
2012-08-17,0.15,0.39999999999999997,0.4928571428571427,0.5035714285714286,-0.43214285714285705
2012-08-20,0.20357142857142854,0.3321428571428571,0.4678571428571427,0.4428571428571427,-0.32499999999999996
2012-08-21,0.3107142857142856,0.21071428571428572,0.39999999999999997,0.22499999999999998,-0.4071428571428571
2012-08-22,0.15357142857142855,0.21428571428571427,0.33928571428571425,0.3928571428571428,-0.2785714285714285
2012-08-23,0.2785714285714285,0.07142857142857141,0.2285714285714285,0.32499999999999996,-0.15357142857142855
2012-08-24,0.21071428571428572,0.11071428571428568,0.28571428571428564,0.27499999999999997,-0.1928571428571428
2012-08-27,0.049999999999999996,-0.10714285714285714,0.1357142857142857,0.13928571428571426,-0.024999999999999998
2012-08-28,0.07142857142857141,-0.21071428571428572,0.06428571428571428,-0.010714285714285713,0.3321428571428571
2012-08-29,0.1607142857142857,-0.3857142857142856,0.11785714285714284,0.1964285714285714,0.27499999999999997
2012-08-30,0.4428571428571427,-0.08928571428571427,0.24285714285714283,0.3107142857142856,0.1928571428571428
2012-08-31,0.36639871645850236,-0.22698847312307222,0.2520108244909699,0.2895443515428165,0.03753352705184659
2012-09-03,0.4142857142857142,-0.10714285714285714,0.1857142857142857,0.3107142857142856,0.24642857142857136
2012-09-04,0.15714285714285714,-0.21428571428571427,-0.125,0.2607142857142857,0.4535714285714285
2012-09-05,0.1928571428571428,-0.24285714285714283,-0.21428571428571427,0.21428571428571427,0.5892857142857142
2012-09-06,0.2178571428571428,-0.06785714285714285,0.035714285714285705,0.175,0.2678571428571428
2012-09-07,0.3,0.03214285714285714,0.2071428571428571,0.2642857142857143,0.34642857142857136
2012-09-10,0.43214285714285705,-0.014285714285714282,0.3142857142857143,0.2928571428571428,0.4142857142857142
2012-09-11,0.24285714285714283,0.03214285714285714,0.1857142857142857,0.23571428571428568,0.42857142857142855
2012-09-12,0.3321428571428571,-0.007142857142857141,0.25357142857142856,0.28928571428571426,0.4357142857142856
2012-09-13,0.3071428571428571,-0.125,0.15,0.1964285714285714,0.47142857142857136
2012-09-14,0.35357142857142854,-0.21071428571428572,0.15,0.1607142857142857,0.41785714285714276
2012-09-17,0.2285714285714285,-0.33571428571428563,-0.0857142857142857,-0.06785714285714285,0.5892857142857142
2012-09-18,0.4107142857142856,-0.4535714285714285,0.1464285714285714,0.05714285714285713,0.4892857142857142
2012-09-19,0.3178571428571428,-0.1357142857142857,0.09285714285714285,0.2642857142857143,0.7071428571428571
2012-09-20,0.26153846153846155,-0.12967032967032965,-0.04175824175824176,0.4901098901098901,0.8505494505494505
2012-09-21,0.47252747252747257,-0.3538461538461538,0.13406593406593406,0.2703296703296703,0.4813186813186813
2012-09-24,0.410989010989011,-0.1956043956043956,0.002197802197802198,0.2879120879120879,0.5252747252747253
2012-09-25,0.4065934065934066,0.2879120879120879,0.4065934065934066,0.6307692307692307,0.16923076923076924
2012-09-26,0.46373626373626364,0.04615384615384615,0.3098901098901099,0.5824175824175825,0.3318681318681319
2012-09-27,0.1607142857142857,-0.0035714285714285704,0.049999999999999996,0.5035714285714286,0.38214285714285706
2012-09-28,0.07142857142857141,-0.04285714285714285,0.12857142857142856,0.4142857142857142,0.2678571428571428
2012-10-08,0.05357142857142857,-0.22499999999999998,-0.15,0.10357142857142855,0.16785714285714282
2012-10-09,0.175,-0.37857142857142856,-0.0035714285714285704,0.10357142857142855,0.37857142857142856
2012-10-10,0.2285714285714285,-0.3928571428571428,-0.010714285714285713,-0.028571428571428564,0.11428571428571425
2012-10-11,0.28571428571428564,-0.4357142857142856,-0.039285714285714285,0.21428571428571427,0.23571428571428568
2012-10-12,0.27499999999999997,-0.10714285714285714,0.11428571428571425,0.3714285714285714,0.5
2012-10-15,0.0964285714285714,-0.3928571428571428,-0.11428571428571425,0.17857142857142855,0.3
2012-10-16,0.36785714285714277,-0.39999999999999997,-0.07142857142857141,0.125,0.1714285714285714
2012-10-17,0.3928571428571428,-0.27499999999999997,0.0964285714285714,0.2785714285714285,0.23928571428571427
2012-10-18,0.5142857142857142,-0.2928571428571428,0.15714285714285714,0.3571428571428571,0.035714285714285705
2012-10-19,0.5178571428571428,-0.2321428571428571,0.03214285714285714,0.15357142857142855,0.049999999999999996
2012-10-22,0.5428571428571428,-0.39642857142857135,0.0857142857142857,-0.075,-0.08928571428571427
2012-10-23,0.5,-0.37857142857142856,0.0035714285714285704,-0.028571428571428564,0.0
2012-10-24,0.5,-0.37499999999999994,0.0857142857142857,-0.1357142857142857,0.13214285714285715
2012-10-25,0.3714285714285714,0.10714285714285714,0.3178571428571428,0.25,0.1714285714285714
2012-10-26,0.4642857142857142,-0.16785714285714282,0.0964285714285714,-0.039285714285714285,0.4428571428571427
2012-10-29,0.475,-0.4678571428571427,-0.0035714285714285704,-0.16785714285714282,0.35
2012-10-30,0.47142857142857136,-0.39642857142857135,-0.021428571428571425,-0.11071428571428568,0.557142857142857
2012-10-31,0.47142857142857136,-0.5071428571428571,-0.11071428571428568,-0.25,0.39999999999999997
2012-11-01,0.5357142857142856,-0.4428571428571427,0.07857142857142857,-0.18928571428571428,-0.03214285714285714
2012-11-02,0.5535714285714285,-0.3071428571428571,0.11071428571428568,-0.06071428571428571,0.049999999999999996
2012-11-05,0.5392857142857141,-0.34642857142857136,0.04285714285714285,-0.049999999999999996,0.1857142857142857
2012-11-06,0.5,-0.39642857142857135,-0.06428571428571428,-0.24642857142857136,0.014285714285714282
2012-11-07,0.4642857142857142,-0.4464285714285714,-0.125,-0.12857142857142856,0.1714285714285714
2012-11-08,0.28571428571428564,-0.19999999999999998,0.03214285714285714,0.024999999999999998,0.1857142857142857
2012-11-09,0.37857142857142856,-0.28571428571428564,0.021428571428571425,0.035714285714285705,0.21071428571428572
2012-11-12,0.2607142857142857,-0.475,-0.06785714285714285,-0.11785714285714284,0.14285714285714282
2012-11-13,0.12142857142857141,-0.3107142857142856,0.014285714285714282,0.021428571428571425,0.2071428571428571
2012-11-14,0.16428571428571426,-0.28928571428571426,-0.16428571428571426,-0.1928571428571428,-0.06071428571428571
2012-11-15,0.15357142857142855,-0.6035714285714285,-0.1928571428571428,-0.25,-0.125
2012-11-16,0.010714285714285713,0.014285714285714282,-0.04642857142857142,0.2785714285714285,0.4107142857142856
2012-11-19,-0.028571428571428564,-0.06428571428571428,-0.07857142857142857,0.10357142857142855,0.4357142857142856
2012-11-20,0.028571428571428564,-0.16785714285714282,-0.1714285714285714,-0.014285714285714282,0.4357142857142856
2012-11-21,0.09999999999999999,-0.2571428571428571,-0.13214285714285715,-0.049999999999999996,0.36785714285714277
2012-11-22,-0.13214285714285715,-0.2607142857142857,-0.21071428571428572,-0.3178571428571428,0.2285714285714285
2012-11-23,-0.125,-0.06785714285714285,-0.1857142857142857,-0.2964285714285714,0.09999999999999999
2012-11-26,-0.06071428571428571,0.07857142857142857,0.049999999999999996,-0.039285714285714285,-0.021428571428571425
2012-11-27,-0.2821428571428571,0.049999999999999996,-0.1714285714285714,-0.15,0.010714285714285713
2012-11-28,-0.3857142857142856,-0.007142857142857141,-0.1714285714285714,-0.15357142857142855,-0.11785714285714284
2012-11-29,-0.2785714285714285,-0.10714285714285714,-0.44999999999999996,-0.457142857142857,0.010714285714285713
2012-11-30,-0.39642857142857135,-0.007142857142857141,-0.3214285714285714,-0.33571428571428563,0.11428571428571425
2012-12-03,-0.475,0.075,-0.22142857142857136,-0.06428571428571428,0.12142857142857141
2012-12-04,-0.475,0.035714285714285705,-0.28571428571428564,-0.21428571428571427,-0.12857142857142856
2012-12-05,-0.475,0.03214285714285714,-0.2821428571428571,-0.11785714285714284,-0.27499999999999997
2012-12-06,-0.6642857142857141,0.1714285714285714,-0.3142857142857143,-0.08928571428571427,0.0857142857142857
2012-12-07,-0.5428571428571428,0.39642857142857135,-0.06785714285714285,0.14285714285714282,0.017857142857142853
2012-12-10,-0.557142857142857,0.475,0.09285714285714285,0.37499999999999994,0.2607142857142857
2012-12-11,-0.23571428571428568,0.42857142857142855,0.2714285714285714,0.5642857142857142,0.457142857142857
2012-12-12,-0.1928571428571428,0.4642857142857142,0.3107142857142856,0.6,0.33571428571428563
2012-12-13,-0.5071428571428571,0.42857142857142855,0.11071428571428568,0.33571428571428563,0.08928571428571427
2012-12-14,-0.38214285714285706,0.2285714285714285,-0.04642857142857142,0.38214285714285706,0.21428571428571427
2012-12-17,-0.28571428571428564,0.28928571428571426,0.04285714285714285,0.475,0.2321428571428571
2012-12-18,-0.25357142857142856,0.38214285714285706,0.24285714285714283,0.44999999999999996,0.049999999999999996
2012-12-19,-0.3142857142857143,0.28571428571428564,0.125,0.2678571428571428,-0.21071428571428572
2012-12-20,-0.1607142857142857,0.33928571428571425,0.25357142857142856,0.36428571428571427,0.0
2012-12-21,-0.0035714285714285704,0.5464285714285714,0.4464285714285714,0.5107142857142856,0.06785714285714285
2012-12-24,-0.06071428571428571,0.24642857142857136,0.27499999999999997,0.4464285714285714,0.007142857142857141
2012-12-25,0.014285714285714282,0.20357142857142854,0.33928571428571425,0.42857142857142855,0.15
2012-12-26,-0.05357142857142857,0.2821428571428571,0.3107142857142856,0.39999999999999997,0.10357142857142855
2012-12-27,-0.24285714285714283,0.2571428571428571,0.18928571428571428,0.3285714285714285,0.09285714285714285
2012-12-28,0.01978021978021978,0.3010989010989011,0.35824175824175825,0.47252747252747257,0.3142857142857143
2012-12-31,-0.04175824175824176,0.3626373626373627,0.3318681318681319,0.4769230769230769,0.49890109890109896
2013-01-04,-0.18928571428571428,0.48214285714285704,0.3,0.5107142857142856,0.5178571428571428
2013-01-07,-0.1857142857142857,0.4392857142857142,0.18928571428571428,0.457142857142857,0.47857142857142854
2013-01-08,-0.017857142857142853,0.13214285714285715,0.16785714285714282,0.2642857142857143,0.3571428571428571
2013-01-09,-0.21071428571428572,0.21428571428571427,0.1357142857142857,0.37857142857142856,0.3321428571428571
2013-01-10,-0.2178571428571428,0.2714285714285714,0.125,0.3714285714285714,0.4964285714285714
2013-01-11,-0.16785714285714282,0.38928571428571423,0.22499999999999998,0.48214285714285704,0.4428571428571427
2013-01-14,-0.25,0.30357142857142855,0.14285714285714282,0.43214285714285705,0.28928571428571426
2013-01-15,-0.1857142857142857,0.1464285714285714,-0.0035714285714285704,0.12142857142857141,0.1857142857142857
2013-01-16,-0.2821428571428571,0.3714285714285714,0.10357142857142855,0.11785714285714284,-0.024999999999999998
2013-01-17,-0.3571428571428571,0.2607142857142857,-0.024999999999999998,0.0857142857142857,-0.125
2013-01-18,-0.18928571428571428,0.15357142857142855,-0.007142857142857141,-0.06428571428571428,0.22499999999999998
2013-01-21,-0.21428571428571427,0.3714285714285714,0.15714285714285714,0.10357142857142855,0.15357142857142855
2013-01-22,-0.3107142857142856,0.4071428571428571,0.049999999999999996,0.19999999999999998,-0.11785714285714284
2013-01-23,-0.21428571428571427,0.11785714285714284,-0.06428571428571428,0.04642857142857142,0.075
2013-01-24,-0.1607142857142857,0.2821428571428571,0.13928571428571426,0.2178571428571428,0.11428571428571425
2013-01-25,-0.15164835164835166,0.2571428571428571,0.16923076923076924,0.2923076923076923,0.07692307692307693
2013-01-28,0.014285714285714282,0.35,0.27499999999999997,0.35,0.15
2013-01-29,0.13928571428571426,0.5821428571428571,0.4892857142857142,0.5392857142857141,0.3107142857142856
2013-01-30,0.1928571428571428,0.5107142857142856,0.4357142857142856,0.4071428571428571,-0.08928571428571427
2013-01-31,0.2821428571428571,0.5857142857142856,0.47142857142857136,0.48571428571428565,-0.13214285714285715
2013-02-01,0.2607142857142857,0.6,0.5464285714285714,0.5428571428571428,0.05357142857142857
2013-02-04,0.18214285714285713,0.6035714285714285,0.5214285714285714,0.48571428571428565,0.07142857142857141
2013-02-05,0.28928571428571426,0.5678571428571427,0.5142857142857142,0.5071428571428571,-0.021428571428571425
2013-02-06,0.2821428571428571,0.7107142857142856,0.657142857142857,0.5678571428571427,0.11785714285714284
2013-02-07,0.33571428571428563,0.7214285714285712,0.6857142857142856,0.6107142857142855,0.06428571428571428
2013-02-08,0.3071428571428571,0.7071428571428571,0.6249999999999999,0.6035714285714285,-0.007142857142857141
2013-02-18,0.3178571428571428,0.42857142857142855,0.36785714285714277,0.22499999999999998,-0.3142857142857143
